   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   37.23005 % ;  6344.000 ;   10.00000  ;     26 ; -2.897e-005 ;     4300 (processing) ; 1.302e-004 ;  1.916e-002 ;     4600 (processing) ;    15.613 
 1 ------------------------->   37.81690 % ;  6444.000 ;   10.00000  ;     24 ; 7.355e-005 ;     4300 (processing) ; 3.160e-004 ;  1.196e-002 ;     4600 (processing) ;    18.267 
 1 ------------------------->   38.40376 % ;  6544.000 ;   10.00000  ;     32 ; -3.384e-005 ;     4300 (processing) ; 1.399e-004 ;  2.034e-002 ;     4600 (processing) ;    15.302 
 1 ------------------------->   38.99061 % ;  6644.000 ;   10.00000  ;     31 ; 5.066e-005 ;     4300 (processing) ; 2.182e-004 ;  1.260e-002 ;     4600 (processing) ;    17.951 
 1 ------------------------->   39.57746 % ;  6744.000 ;   10.00000  ;     32 ; 3.161e-005 ;     4300 (processing) ; 1.309e-004 ;  1.290e-002 ;     4600 (processing) ;    17.813 
 1 ------------------------->   40.11737 % ;  6836.000 ;   10.00000  ;     29 ; 1.674e-005 ;     4300 (processing) ; 8.146e-005 ;  9.408e-003 ;     4600 (processing) ;    19.789 
 1 ------------------------->   40.70423 % ;  6936.000 ;   10.00000  ;     25 ; 6.541e-005 ;     4300 (processing) ; 3.846e-004 ;  1.705e-002 ;     4300 (processing) ;    16.229 
 1 ------------------------->   41.29108 % ;  7036.000 ;   10.00000  ;     27 ; -2.500e-005 ;     4300 (processing) ; 1.143e-004 ;  4.004e-002 ;     4300 (processing) ;    12.211 
 1 ------------------------->   41.87793 % ;  7136.000 ;   10.00000  ;     29 ; 3.685e-005 ;     4300 (processing) ; 1.798e-004 ;  2.424e-002 ;     4600 (processing) ;    14.435 
 1 ------------------------->   42.46479 % ;  7236.000 ;   10.00000  ;     27 ; 6.135e-005 ;     4300 (processing) ; 2.740e-004 ;  3.472e-002 ;     4300 (processing) ;    12.805 
 1 ------------------------->   43.05164 % ;  7336.000 ;   10.00000  ;     28 ; -8.476e-005 ;     4300 (processing) ; 3.394e-004 ;  3.450e-002 ;     4300 (processing) ;    12.832 
 1 ------------------------->   43.63850 % ;  7436.000 ;   10.00000  ;     39 ; 7.619e-005 ;     4300 (processing) ; 2.859e-004 ;  3.607e-002 ;     4600 (processing) ;    12.643 
 1 ------------------------->   44.22535 % ;  7536.000 ;   10.00000  ;     26 ; 8.776e-005 ;     4600 (processing) ; 3.989e-004 ;  9.293e-003 ;      900 (processing) ;    19.870 
 1 ------------------------->   44.81221 % ;  7636.000 ;   10.00000  ;     29 ; 6.385e-005 ;     4300 (processing) ; 2.511e-004 ;  3.919e-002 ;     4300 (processing) ;    12.298 
 1 ------------------------->   45.35211 % ;  7728.000 ;   10.00000  ;     25 ; 6.036e-005 ;     4300 (processing) ; 2.726e-004 ;  2.323e-002 ;     4300 (processing) ;    14.640 
 1 ------------------------->   45.93897 % ;  7828.000 ;   10.00000  ;     24 ; -4.376e-005 ;     4300 (processing) ; 2.183e-004 ;  3.748e-002 ;     4600 (processing) ;    12.483 
 1 ------------------------->   46.52582 % ;  7928.000 ;   10.00000  ;     30 ; -6.142e-005 ;     4300 (processing) ; 2.436e-004 ;  2.571e-002 ;     4300 (processing) ;    14.155 
 1 ------------------------->   47.11268 % ;  8028.000 ;   10.00000  ;     30 ; 5.827e-005 ;     4300 (processing) ; 2.403e-004 ;  1.965e-002 ;     4600 (processing) ;    15.482 
 1 ------------------------->   47.69953 % ;  8128.000 ;   10.00000  ;     24 ; 8.825e-005 ;     4300 (processing) ; 3.654e-004 ;  1.740e-002 ;     4600 (processing) ;    16.122 
 1 ------------------------->   48.28638 % ;  8228.000 ;   10.00000  ;     25 ; 6.273e-005 ;     4600 (processing) ; 3.080e-004 ;  3.020e-002 ;     4300 (processing) ;    13.415 
 1 ------------------------->   48.87324 % ;  8328.000 ;   10.00000  ;     25 ; 9.917e-005 ;     4300 (processing) ; 4.550e-004 ;  4.159e-002 ;     4300 (processing) ;    12.057 
 1 ------------------------->   49.46009 % ;  8428.000 ;   10.00000  ;     32 ; -7.920e-005 ;     4300 (processing) ; 3.202e-004 ;  3.500e-002 ;     4600 (processing) ;    12.771 
 1 ------------------------->   50.00000 % ;  8520.000 ;    6.00000  ;      3 ; 4.307e-005 ;     5700 (processing) ; 2.482e-004 ;  2.096e-003 ;     4300 (processing) ;    19.586 
 1 ------------------------->   50.58685 % ;  8620.000 ;   10.00000  ;     25 ; 9.015e-005 ;     4300 (processing) ; 3.677e-004 ;  4.947e-002 ;     4300 (processing) ;    11.380 
 1 ------------------------->   51.17371 % ;  8720.000 ;   10.00000  ;     28 ; 4.359e-005 ;     4600 (processing) ; 1.762e-004 ;  1.709e-002 ;     4300 (processing) ;    16.219 
 1 ------------------------->   51.76056 % ;  8820.000 ;   10.00000  ;     24 ; 4.574e-005 ;     4300 (processing) ; 1.921e-004 ;  1.025e-002 ;     4600 (processing) ;    19.229 
 1 ------------------------->   52.34742 % ;  8920.000 ;   10.00000  ;     28 ; -8.689e-005 ;     4300 (processing) ; 3.237e-004 ;  3.689e-002 ;     4300 (processing) ;    12.548 
 1 ------------------------->   52.93427 % ;  9020.000 ;   10.00000  ;     30 ; -6.164e-005 ;     4300 (processing) ; 2.471e-004 ;  1.767e-002 ;     4600 (processing) ;    16.039 
 1 ------------------------->   53.52113 % ;  9120.000 ;   10.00000  ;     26 ; -2.742e-005 ;     4300 (processing) ; 1.092e-004 ;  4.475e-002 ;     4300 (processing) ;    11.766 
 1 ------------------------->   54.10798 % ;  9220.000 ;   10.00000  ;     35 ; -7.512e-005 ;     4300 (processing) ; 2.809e-004 ;  1.125e-002 ;     4600 (processing) ;    18.645 
 1 ------------------------->   54.69484 % ;  9320.000 ;   10.00000  ;     31 ; 3.832e-005 ;     4300 (processing) ; 1.873e-004 ;  2.794e-002 ;     3300 (processing) ;    13.766 
 1 ------------------------->   55.23474 % ;  9412.000 ;   10.00000  ;     28 ; 2.961e-005 ;     4600 (processing) ; 1.280e-004 ;  2.897e-002 ;     4600 (processing) ;    13.602 
 1 ------------------------->   55.82160 % ;  9512.000 ;   10.00000  ;     31 ; 5.559e-005 ;     4300 (processing) ; 2.472e-004 ;  2.694e-002 ;     4300 (processing) ;    13.935 
 1 ------------------------->   56.40845 % ;  9612.000 ;   10.00000  ;     30 ; -9.726e-005 ;     4300 (processing) ; 3.813e-004 ;  3.025e-002 ;     4300 (processing) ;    13.407 
 1 ------------------------->   56.99531 % ;  9712.000 ;   10.00000  ;     29 ; 5.486e-005 ;     4300 (processing) ; 2.312e-004 ;  1.018e-002 ;     4600 (processing) ;    19.278 
